,zipcode,STATE,STATEFIPS,N1,A00100,A02650,N02650,avg_gross_income,avg_total_income
12069,44046,OH,39,990,55347.0,56121.0,990,55906.06060606061,56687.878787878784
12070,44047,OH,39,4300,215383.0,218379.0,4300,50089.06976744186,50785.813953488374
12071,44048,OH,39,1150,53163.0,53645.0,1150,46228.69565217391,46647.82608695652
12072,44050,OH,39,3400,208556.0,211122.0,3400,61340.0,62094.70588235294
12073,44052,OH,39,12650,425517.0,428275.0,12650,33637.707509881424,33855.73122529645
12074,44053,OH,39,9670,479594.0,483748.0,9670,49596.07032057911,50025.64632885212
12075,44054,OH,39,6440,356781.0,361480.0,6440,55400.776397515525,56130.434782608696
12076,44055,OH,39,8280,246330.0,247609.0,8280,29750.0,29904.468599033815
12077,44056,OH,39,6630,479299.0,484571.0,6630,72292.45852187029,73087.63197586726
12078,44057,OH,39,9390,492831.0,498292.0,9390,52484.66453674121,53066.24068157615
12079,44060,OH,39,33120,2302771.0,2330750.0,33120,69528.10990338164,70372.88647342996
12080,44062,OH,39,5740,265976.0,269459.0,5740,46337.28222996515,46944.07665505226
12081,44064,OH,39,840,47960.0,48543.0,840,57095.23809523809,57789.28571428571
12082,44065,OH,39,2160,158060.0,160478.0,2160,73175.92592592593,74295.37037037036
12083,44067,OH,39,11350,770815.0,780217.0,11350,67913.21585903084,68741.5859030837
12084,44070,OH,39,17430,971203.0,981748.0,17430,55720.195065978194,56325.18646012622
12085,44072,OH,39,2440,323546.0,331440.0,2440,132600.81967213113,135836.0655737705
12086,44074,OH,39,4590,304376.0,307425.0,4590,66312.85403050108,66977.12418300654
12087,44076,OH,39,2150,93895.0,94894.0,2150,43672.09302325581,44136.74418604651
12088,44077,OH,39,28840,1803716.0,1825983.0,28840,62542.16366158114,63314.25104022191
12089,44081,OH,39,3580,213546.0,216353.0,3580,59649.72067039106,60433.79888268156
12090,44082,OH,39,630,25032.0,25334.0,630,39733.333333333336,40212.69841269842
12091,44084,OH,39,1760,100068.0,101136.0,1760,56856.818181818184,57463.63636363636
12092,44085,OH,39,1440,68145.0,68757.0,1440,47322.916666666664,47747.91666666667
12093,44086,OH,39,1150,65927.0,66831.0,1150,57327.82608695652,58113.913043478264
12094,44087,OH,39,11460,834404.0,844295.0,11460,72810.12216404887,73673.21116928448
12095,44089,OH,39,8260,487064.0,493269.0,8260,58966.585956416464,59717.79661016949
12096,44090,OH,39,5610,296621.0,300186.0,5610,52873.61853832442,53509.090909090904
12097,44092,OH,39,9090,453450.0,458389.0,9090,49884.48844884488,50427.832783278325
12098,44093,OH,39,610,24429.0,24713.0,610,40047.54098360656,40513.11475409836
12099,44094,OH,39,20070,1422714.0,1445087.0,20070,70887.59342301944,72002.3418036871
12100,44095,OH,39,17910,855414.0,864336.0,17910,47761.80904522613,48259.96649916248
12101,44099,OH,39,900,44311.0,44850.0,900,49234.444444444445,49833.333333333336
12102,44102,OH,39,17610,641580.0,650757.0,17610,36432.708688245315,36953.83304940375
12103,44103,OH,39,5490,148029.0,149060.0,5490,26963.387978142076,27151.183970856102
12104,44104,OH,39,6880,146542.0,147683.0,6880,21299.70930232558,21465.552325581397
12105,44105,OH,39,14280,387483.0,389953.0,14280,27134.66386554622,27307.63305322129
12106,44106,OH,39,8480,600003.0,612336.0,8480,70755.07075471699,72209.43396226416
12107,44107,OH,39,27660,1612353.0,1638869.0,27660,58291.86550976139,59250.50614605929
12108,44108,OH,39,8840,372135.0,376157.0,8840,42096.719457013576,42551.69683257918
12109,44109,OH,39,17560,578076.0,582787.0,17560,32920.04555808656,33188.32574031891
12110,44110,OH,39,7090,195299.0,196621.0,7090,27545.698166431597,27732.15796897038
12111,44111,OH,39,19710,785812.0,793321.0,19710,39868.696093353625,40249.67021816337
12112,44112,OH,39,7630,217858.0,219348.0,7630,28552.817824377456,28748.0996068152
12113,44113,OH,39,8690,633539.0,644245.0,8690,72904.37284234753,74136.36363636365
12114,44114,OH,39,3330,543242.0,549110.0,3330,163135.7357357357,164897.8978978979
12115,44115,OH,39,2790,167580.0,169637.0,2790,60064.51612903226,60801.79211469534
12116,44116,OH,39,11620,1397319.0,1418848.0,11620,120251.2048192771,122103.9586919105
12117,44117,OH,39,4560,169445.0,170708.0,4560,37158.991228070176,37435.9649122807
12118,44118,OH,39,18010,1377326.0,1400443.0,18010,76475.62465297057,77759.18933925597
12119,44119,OH,39,6220,249008.0,251683.0,6220,40033.440514469454,40463.504823151125
12120,44120,OH,39,15160,1001497.0,1018218.0,15160,66061.8073878628,67164.77572559367
12121,44121,OH,39,16430,764672.0,773478.0,16430,46541.2051125989,47077.17589774802
12122,44122,OH,39,16970,2303686.0,2347071.0,16970,135750.50088391278,138307.07130229817
12123,44123,OH,39,8750,330392.0,333292.0,8750,37759.08571428572,38090.514285714286
12124,44124,OH,39,21340,2101133.0,2135948.0,21340,98459.84067478913,100091.2839737582
12125,44125,OH,39,14180,557934.0,562758.0,14180,39346.544428772926,39686.7418899859
12126,44126,OH,39,9550,614356.0,621713.0,9550,64330.471204188485,65100.837696335075
12127,44127,OH,39,1560,35816.0,36132.0,1560,22958.97435897436,23161.53846153846
12128,44128,OH,39,13680,433115.0,435381.0,13680,31660.45321637427,31826.096491228072
12129,44129,OH,39,15150,682771.0,689335.0,15150,45067.39273927393,45500.6600660066
12130,44130,OH,39,28020,1384634.0,1399004.0,28020,49415.91720199858,49928.76516773733
12131,44131,OH,39,11540,874163.0,887977.0,11540,75750.69324090121,76947.74696707106
12132,44132,OH,39,7110,254060.0,256185.0,7110,35732.77074542897,36031.645569620254
12133,44133,OH,39,16980,1176583.0,1194908.0,16980,69292.28504122497,70371.49587750295
12134,44134,OH,39,20400,934722.0,944835.0,20400,45819.705882352944,46315.44117647059
12135,44135,OH,39,12950,471651.0,475511.0,12950,36420.926640926635,36718.99613899614
12136,44136,OH,39,13530,995842.0,1009956.0,13530,73602.51293422026,74645.67627494456
12137,44137,OH,39,11460,396709.0,399201.0,11460,34616.84118673647,34834.293193717276
12138,44138,OH,39,12090,801477.0,811704.0,12090,66292.5558312655,67138.46153846155
12139,44139,OH,39,12250,1478839.0,1506245.0,12250,120721.55102040815,122958.77551020408
12140,44140,OH,39,8000,1034736.0,1053978.0,8000,129342.00000000001,131747.25
12141,44141,OH,39,7450,979949.0,998417.0,7450,131536.77852348995,134015.70469798657
12142,44142,OH,39,10360,450832.0,454124.0,10360,43516.602316602315,43834.362934362936
12143,44143,OH,39,13380,1138551.0,1154899.0,13380,85093.49775784752,86315.32137518685
12144,44144,OH,39,11450,475792.0,479546.0,11450,41553.886462882096,41881.74672489083
12145,44145,OH,39,18010,2040388.0,2074432.0,18010,113291.9489172682,115182.23209328152
12146,44146,OH,39,15700,650312.0,655043.0,15700,41421.14649681529,41722.48407643312
12147,44147,OH,39,10700,915417.0,930427.0,10700,85552.9906542056,86955.79439252336
12148,44149,OH,39,10930,971592.0,986813.0,10930,88892.22323879231,90284.81244281794
12149,44201,OH,39,3220,183061.0,185093.0,3220,56851.242236024846,57482.298136645964
12150,44202,OH,39,11100,1211946.0,1228550.0,11100,109184.32432432432,110680.18018018019
12151,44203,OH,39,19120,872625.0,881483.0,19120,45639.38284518829,46102.667364016736
12152,44212,OH,39,23960,1418349.0,1433320.0,23960,59196.535893155255,59821.36894824708
12153,44214,OH,39,1060,57151.0,57936.0,1060,53916.03773584906,54656.6037735849
12154,44215,OH,39,1100,54596.0,55118.0,1100,49632.72727272727,50107.27272727273
12155,44216,OH,39,4880,331529.0,336329.0,4880,67936.27049180328,68919.87704918033
12156,44217,OH,39,1940,101656.0,103002.0,1940,52400.0,53093.81443298969
12157,44221,OH,39,15690,694243.0,701755.0,15690,44247.482472912685,44726.258763543665
12158,44223,OH,39,9760,641512.0,651344.0,9760,65728.68852459016,66736.0655737705
12159,44224,OH,39,20270,1400072.0,1419504.0,20270,69071.13961519487,70029.7977306364
12160,44230,OH,39,3990,234722.0,237574.0,3990,58827.56892230576,59542.35588972431
12161,44231,OH,39,4040,202920.0,205708.0,4040,50227.72277227722,50917.82178217822
12162,44233,OH,39,4270,463039.0,472157.0,4270,108440.04683840749,110575.40983606558
12163,44234,OH,39,1770,108577.0,110300.0,1770,61342.937853107345,62316.38418079096
12164,44235,OH,39,640,33787.0,34161.0,640,52792.1875,53376.5625
12165,44236,OH,39,12550,1914603.0,1945196.0,12550,152558.0079681275,154995.69721115538
12166,44240,OH,39,16160,866788.0,877526.0,16160,53637.87128712871,54302.351485148516
12167,44241,OH,39,9280,507680.0,512769.0,9280,54706.89655172414,55255.28017241379
12168,44253,OH,39,1880,114217.0,115918.0,1880,60753.72340425532,61658.51063829787
12169,44254,OH,39,2430,117129.0,118389.0,2430,48201.23456790123,48719.75308641975
12170,44255,OH,39,3940,221420.0,224731.0,3940,56197.96954314721,57038.32487309645
12171,44256,OH,39,32800,2624148.0,2661416.0,32800,80004.51219512195,81140.73170731707
12172,44260,OH,39,6910,396544.0,400988.0,6910,57386.97539797395,58030.1013024602
12173,44262,OH,39,2680,169802.0,172246.0,2680,63358.9552238806,64270.89552238806
12174,44264,OH,39,1580,183167.0,186501.0,1580,115928.48101265823,118038.60759493671
12175,44266,OH,39,16080,774032.0,782052.0,16080,48136.3184079602,48635.07462686567
12176,44270,OH,39,4040,196131.0,198377.0,4040,48547.27722772277,49103.21782178218
12177,44272,OH,39,2700,154451.0,156543.0,2700,57204.07407407407,57978.88888888889
12178,44273,OH,39,3540,217319.0,220799.0,3540,61389.54802259887,62372.5988700565
12179,44275,OH,39,1660,99786.0,101080.0,1660,60112.048192771086,60891.56626506024
12180,44276,OH,39,990,52521.0,54181.0,990,53051.51515151515,54728.28282828283
12181,44278,OH,39,9560,588987.0,596757.0,9560,61609.51882845188,62422.280334728035
12182,44280,OH,39,2960,225310.0,228609.0,2960,76118.24324324324,77232.77027027027
12183,44281,OH,39,15680,1166768.0,1182524.0,15680,74411.22448979592,75416.07142857143
12184,44286,OH,39,3390,472591.0,481364.0,3390,139407.37463126844,141995.2802359882
12185,44287,OH,39,3400,172331.0,174216.0,3400,50685.58823529412,51240.0
12186,44288,OH,39,1700,70717.0,71297.0,1700,41598.23529411765,41939.41176470588
12187,44301,OH,39,6690,236367.0,238563.0,6690,35331.39013452915,35659.64125560538
12188,44302,OH,39,2320,80159.0,81060.0,2320,34551.293103448275,34939.6551724138
12189,44303,OH,39,3940,332335.0,337870.0,3940,84348.9847715736,85753.80710659898
12190,44304,OH,39,1040,21985.0,22142.0,1040,21139.423076923078,21290.384615384613
12191,44305,OH,39,9960,343427.0,346205.0,9960,34480.622489959846,34759.53815261044
12192,44306,OH,39,9060,249395.0,251278.0,9060,27527.041942604857,27734.87858719647
12193,44307,OH,39,2850,72192.0,72658.0,2850,25330.526315789473,25494.035087719298
12194,44308,OH,39,310,19525.0,19913.0,310,62983.87096774194,64235.48387096774
12195,44310,OH,39,10590,326380.0,328777.0,10590,30819.64117091596,31045.986779981115
12196,44311,OH,39,2170,48423.0,48771.0,2170,22314.7465437788,22475.11520737327
12197,44312,OH,39,15950,730694.0,738873.0,15950,45811.53605015674,46324.32601880877
12198,44313,OH,39,13840,872989.0,886779.0,13840,63077.239884393064,64073.62716763007
12199,44314,OH,39,8130,262181.0,264118.0,8130,32248.58548585486,32486.83886838868
12200,44319,OH,39,11690,677568.0,687158.0,11690,57961.33447390932,58781.69375534645
12201,44320,OH,39,9020,317903.0,320514.0,9020,35244.23503325942,35533.70288248337
12202,44321,OH,39,7870,741490.0,752392.0,7870,94217.28081321475,95602.541296061
12203,44333,OH,39,9650,1356375.0,1382287.0,9650,140556.99481865283,143242.1761658031
12204,44401,OH,39,1390,77112.0,77935.0,1390,55476.25899280576,56068.34532374101
12205,44402,OH,39,1540,73846.0,74541.0,1540,47951.94805194805,48403.246753246756
12206,44403,OH,39,1950,104780.0,106339.0,1950,53733.333333333336,54532.820512820515
12207,44404,OH,39,650,32700.0,33013.0,650,50307.692307692305,50789.23076923077
12208,44405,OH,39,3430,120183.0,121314.0,3430,35038.77551020408,35368.51311953353
12209,44406,OH,39,11850,1087406.0,1109581.0,11850,91764.2194092827,93635.52742616033
12210,44408,OH,39,5110,287449.0,292090.0,5110,56252.250489236794,57160.46966731898
12211,44410,OH,39,8940,504248.0,510505.0,8940,56403.57941834452,57103.46756152125
12212,44411,OH,39,1110,50283.0,50653.0,1110,45300.0,45633.333333333336
12213,44412,OH,39,1360,71520.0,72237.0,1360,52588.23529411764,53115.44117647059
12214,44413,OH,39,3380,148020.0,149700.0,3380,43792.89940828402,44289.94082840237
12215,44417,OH,39,730,38612.0,39186.0,730,52893.150684931505,53679.45205479452
12216,44418,OH,39,660,35518.0,35946.0,660,53815.15151515151,54463.63636363636
12217,44420,OH,39,7500,350339.0,354625.0,7500,46711.86666666667,47283.33333333333
12218,44423,OH,39,1080,49867.0,50530.0,1080,46173.14814814815,46787.03703703704
12219,44425,OH,39,7560,383203.0,388270.0,7560,50688.22751322751,51358.46560846561
12220,44427,OH,39,710,32014.0,32382.0,710,45090.140845070426,45608.45070422535
12221,44428,OH,39,1500,69834.0,70659.0,1500,46556.0,47106.0
12222,44429,OH,39,1220,73026.0,73802.0,1220,59857.37704918033,60493.44262295082
12223,44430,OH,39,1710,64943.0,65287.0,1710,37978.36257309942,38179.53216374269
12224,44431,OH,39,2330,120383.0,122001.0,2330,51666.523605150214,52360.944206008586
12225,44432,OH,39,4560,207142.0,209774.0,4560,45425.87719298246,46003.070175438595
12226,44436,OH,39,1840,98138.0,99866.0,1840,53335.86956521739,54275.0
12227,44437,OH,39,2140,102073.0,103008.0,2140,47697.66355140186,48134.57943925233
12228,44438,OH,39,2110,79947.0,80625.0,2110,37889.57345971564,38210.900473933645
12229,44440,OH,39,2230,113201.0,114264.0,2230,50762.7802690583,51239.46188340807
12230,44441,OH,39,780,47064.0,47504.0,780,60338.46153846154,60902.5641025641
12231,44442,OH,39,1980,110374.0,112153.0,1980,55744.444444444445,56642.92929292929
12232,44443,OH,39,910,45878.0,46476.0,910,50415.38461538462,51072.52747252748
12233,44444,OH,39,4940,218129.0,219947.0,4940,44155.66801619434,44523.68421052632
12234,44445,OH,39,1490,72054.0,72811.0,1490,48358.38926174497,48866.44295302013
12235,44446,OH,39,9850,409658.0,413227.0,9850,41589.64467005076,41951.979695431466
12236,44449,OH,39,610,30981.0,31236.0,610,50788.524590163935,51206.55737704918
12237,44450,OH,39,800,35764.0,36235.0,800,44705.0,45293.75
12238,44451,OH,39,1520,88142.0,89404.0,1520,57988.15789473685,58818.42105263158
12239,44452,OH,39,1420,93949.0,95415.0,1420,66161.2676056338,67193.661971831
12240,44454,OH,39,490,21374.0,21582.0,490,43620.4081632653,44044.89795918367
12241,44455,OH,39,780,32655.0,32943.0,780,41865.38461538461,42234.61538461538
12242,44460,OH,39,11940,611698.0,620807.0,11940,51230.98827470687,51993.88609715243
12243,44470,OH,39,1790,89260.0,90092.0,1790,49865.92178770949,50330.72625698324
12244,44471,OH,39,5180,196509.0,198393.0,5180,37936.100386100385,38299.80694980695
12245,44473,OH,39,1980,111137.0,112774.0,1980,56129.79797979798,56956.56565656566
12246,44481,OH,39,5130,253753.0,256183.0,5130,49464.522417153996,49938.20662768031
12247,44483,OH,39,11480,460947.0,465417.0,11480,40152.17770034843,40541.55052264808
12248,44484,OH,39,11270,684797.0,694751.0,11270,60762.82165039929,61646.05146406389
12249,44485,OH,39,6330,184720.0,185949.0,6330,29181.67456556082,29375.829383886256
12250,44490,OH,39,380,12522.0,12599.0,380,32952.63157894737,33155.26315789474
12251,44491,OH,39,1610,78324.0,79456.0,1610,48648.44720496894,49351.55279503106
12252,44502,OH,39,3580,85090.0,85749.0,3580,23768.156424581004,23952.234636871508
12253,44503,OH,39,170,6842.0,6891.0,170,40247.05882352941,40535.29411764706
12254,44504,OH,39,1830,63014.0,63538.0,1830,34433.879781420765,34720.21857923498
12255,44505,OH,39,6780,254692.0,257864.0,6780,37565.19174041298,38033.0383480826
12256,44506,OH,39,860,20017.0,20137.0,860,23275.581395348836,23415.116279069767
12257,44507,OH,39,1640,33677.0,33934.0,1640,20534.756097560978,20691.463414634145
12258,44509,OH,39,4570,132137.0,133305.0,4570,28914.004376367615,29169.584245076585
12259,44510,OH,39,830,16758.0,16880.0,830,20190.36144578313,20337.349397590362
12260,44511,OH,39,9350,396700.0,400988.0,9350,42427.80748663102,42886.41711229946
12261,44512,OH,39,17290,918653.0,931877.0,17290,53132.04164256796,53896.876807403125
12262,44514,OH,39,11940,868392.0,884127.0,11940,72729.64824120603,74047.48743718593
12263,44515,OH,39,14020,620717.0,627234.0,14020,44273.68045649073,44738.51640513552
12264,44601,OH,39,15140,674201.0,682965.0,15140,44531.109643328935,45109.97357992074
12265,44606,OH,39,3080,154742.0,157601.0,3080,50240.909090909096,51169.155844155845
12266,44608,OH,39,1240,57471.0,58322.0,1240,46347.58064516129,47033.87096774193
12267,44609,OH,39,1730,100171.0,101747.0,1730,57902.312138728324,58813.29479768786
12268,44611,OH,39,830,39281.0,39719.0,830,47326.50602409639,47854.21686746988
12269,44612,OH,39,2720,168514.0,170648.0,2720,61953.67647058824,62738.23529411764
12270,44613,OH,39,980,41915.0,42201.0,980,42770.40816326531,43062.24489795918
12271,44614,OH,39,6540,414029.0,418908.0,6540,63307.186544342505,64053.2110091743
12272,44615,OH,39,4880,253653.0,256436.0,4880,51978.07377049181,52548.360655737706
12273,44618,OH,39,3040,177945.0,181511.0,3040,58534.53947368421,59707.56578947369
12274,44620,OH,39,740,41924.0,42422.0,740,56654.05405405406,57327.02702702703
12275,44621,OH,39,2000,93242.0,94198.0,2000,46621.0,47099.0
12276,44622,OH,39,8860,589980.0,599480.0,8860,66589.16478555305,67661.39954853273
12277,44624,OH,39,2310,127094.0,130102.0,2310,55019.04761904762,56321.21212121212
12278,44625,OH,39,620,28583.0,28945.0,620,46101.6129032258,46685.48387096774
12279,44626,OH,39,1560,79693.0,80499.0,1560,51085.256410256414,51601.92307692308
12280,44627,OH,39,2570,121741.0,124086.0,2570,47370.038910505835,48282.49027237354
12281,44628,OH,39,490,24889.0,25253.0,490,50793.87755102041,51536.73469387755
12282,44629,OH,39,1050,53855.0,54385.0,1050,51290.47619047619,51795.2380952381
12283,44632,OH,39,4910,323615.0,329845.0,4910,65909.36863543789,67178.20773930755
12284,44633,OH,39,1040,48501.0,49130.0,1040,46635.57692307692,47240.38461538461
12285,44634,OH,39,980,57315.0,58021.0,980,58484.69387755102,59205.10204081633
12286,44637,OH,39,1220,50584.0,51280.0,1220,41462.29508196721,42032.78688524591
12287,44638,OH,39,740,36790.0,37342.0,740,49716.21621621622,50462.16216216217
12288,44641,OH,39,10140,558445.0,565833.0,10140,55073.471400394475,55802.071005917154
12289,44643,OH,39,1530,75279.0,76160.0,1530,49201.96078431373,49777.77777777778
12290,44644,OH,39,2130,121201.0,122982.0,2130,56901.8779342723,57738.028169014084
12291,44645,OH,39,1230,76734.0,77736.0,1230,62385.365853658535,63200.0
12292,44646,OH,39,23590,1355966.0,1373486.0,23590,57480.542602797796,58223.23018228063
12293,44647,OH,39,9050,420334.0,424349.0,9050,46445.74585635359,46889.392265193375
12294,44651,OH,39,330,14027.0,14130.0,330,42506.06060606061,42818.18181818182
12295,44654,OH,39,8920,503458.0,515788.0,8920,56441.47982062781,57823.7668161435
12296,44656,OH,39,1270,64415.0,65068.0,1270,50720.47244094488,51234.64566929134
